FBID	0	4	8	12	16	20	24	28	32	36	40	44
FBtr0071966	0	0	0.0529324	0	0	0	0	0	0	0.056242	0	0
FBtr0079724	22.2044	1.94711	17.0125	34.4522	23.2762	57.8845	42.4871	16.5406	11.094	23.8972	25.6555	13.6505
FBtr0100541	1517.98	997.237	1027.41	1203.8	980.973	1013.19	1411.75	1034.52	943.865	1089.35	1011.03	911.977
FBtr0346454	1.71419	0.56045	1.45155	2.79725	0.342744	2.08615	0.92465	0	1.0539	0.939169	0.789034	0.318177
FBtr0100293	3.71162	1.64697	2.19251	3.77342	2.67296	2.47192	4.33608	0.647562	1.85473	1.79886	8.34116	1.93024
FBtr0085919	64.4068	39.8173	48.9822	56.7825	42.3087	52.723	65.3781	42.9354	47.3791	50.5977	79.5906	51.1159
FBtr0085920	0.297305	0.386813	0	0	0	0.327314	0	0	0.117264	0	0.266697	0.204869
FBtr0078640	0	0	0	0	0	0	0.0577871	0	0	0	0	0
FBtr0070052	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080286	1.50396	3.33628	2.82732	1.92572	2.25108	2.21313	0.56773	3.31379	2.08896	2.70093	0.847841	2.27534
FBtr0342581	0.383024	0	0	0.200705	0	0.272163	1.63483	0	0	0	1.39745	0
FBtr0076900	0.0236492	0	0	0	0	0	0	0	0	0	0	0
FBtr0075812	3.84868	3.14601	3.28733	3.47446	3.66698	4.06346	4.12171	3.49606	3.42288	3.77594	4.42918	3.97259
FBtr0340705	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304904	0.142421	0.290686	0.092132	0.134191	0.148172	0.036977	0.01784	0.251221	0.0781409	0.104969	0.082507	0.172751
FBtr0071521	0.0895561	0.122065	0.0113081	0.0618959	0.061243	0.0591959	0.00410569	0.0632298	0.059984	0	0.0883175	0.0725858
FBtr0345666	0.124064	0	0.0980352	0	0	0	0.121321	0	0	0.0772428	0.139	0
FBtr0342788	0.0853822	0.112594	0.0101288	0.0575141	0.0569772	0.0551401	0.00345501	0.0587536	0.0556694	0	0.0838928	0.0674473
FBtr0078012	234.516	190.891	171.554	155.254	169.724	146.609	249.54	221.511	182.793	152.148	181.764	153.021
FBtr0100469	8.72867	9.97424	8.26255	8.81446	7.36852	9.05269	10.1939	8.77703	9.69269	8.61932	10.4363	8.53894
FBtr0301908	1.35134	1.14415	0.575118	0.43242	1.11648	0.355223	0.813302	1.68045	0.386932	0.232431	0.395642	0.538504
FBtr0305507	4.89747	3.89127	3.69758	3.06509	5.04728	2.42231	3.10632	6.26518	1.07144	3.75879	1.22919	3.90239
FBtr0070435	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331161	6.36161	7.23579	5.98006	5.2475	6.11205	6.08014	5.77753	6.17144	5.71084	6.39403	4.6386	5.61081
FBtr0100506	0.843749	0.331253	0.846108	0.471981	0.823302	1.00715	0.62756	0.64287	0.335852	0.408641	0.837607	1.08063
FBtr0079224	0.00288978	0.000730001	0.985526	0.787152	0.868928	1.01016	1.17061	0.381346	0.324347	2.27374e-05	0.87324	0.000739802
FBtr0343131	1.27874	0.850435	0.000145548	0.00106533	0.0014767	4.06376e-05	0.00145805	0.326098	0.275576	0.706016	0.00145282	0.980105
FBtr0100218	3.83849	6.43546	3.81291	3.30857	2.87452	2.8706	3.55318	2.75908	3.19514	3.3761	3.49049	4.35509
FBtr0083673	0.606941	0	0	0.565857	0.560221	0.650179	0	0.578052	0	0	0.680268	0
FBtr0080576	18.4913	18.5136	20.4514	26.6796	15.7884	21.1046	18.3477	15.0482	19.6641	19.0291	28.5934	18.1653
FBtr0343663	0	0.912516	0	3.37895	0.748888	1.07918	2.78433	1.39694	0.00691216	0.0118039	2.98971	1.44403
FBtr0346632	6.09721	2.74072	3.20758	2.10829	1.37773	0.000225479	3.566	5.30594	4.07891	8.01871	2.54272	2.09106
FBtr0074250	11.158	8.40957	7.92828	11.3629	7.17766	9.70941	11.4983	9.97278	9.81853	11.0429	12.6022	9.29025
FBtr0100384	0	1.34062	0	0	0	0	0	0.00015045	0	0	0	0
FBtr0084260	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100322	0	0	0	0	0.0333901	0.036768	0.0669678	0	0.0494784	0	0.0321894	0.0371068
FBtr0331930	13.4248	11.2138	11.8951	13.1159	11.4278	12.0885	17.2559	11.5531	13.9884	12.2874	17.4437	11.3149
FBtr0301484	0.600126	0.927219	0.533606	0.444314	0.67589	0.907653	1.07946	1.05512	1.18268	0.56975	0.344491	0.86109
FBtr0089320	0.721801	0.528523	0.460065	0.457611	0.852806	0.927888	0.54926	0.577467	0.670401	0.783078	1.06791	1.07327
FBtr0343855	2.42517e-05	0.000638216	0.000776244	0	0	0	0	0	1.03703e-05	0	0	2.81285e-05
FBtr0079051	0	0	1.77387	1.2627	0	2.12962	1.84258	0	0	0	0.000411176	0.77453
FBtr0079050	9.60698	10.5629	6.61723	4.37952	8.42354	4.85541	5.98827	10.1638	7.5405	5.21389	5.94324	6.94832
FBtr0331229	0.364994	0	0	0	0	0	0	0.388814	0	0.411053	0	0
FBtr0073177	0	0	0	0	0	0	0	0.00191093	0	0	0	0
FBtr0073179	0.322493	0.224547	0	0.642839	0.681749	0	0.153426	0	0.203266	0	0	0
FBtr0073178	15.9048	5.68165	7.4212	14.8195	5.00928	5.83323	10.105	5.53767	8.10086	8.87294	10.0203	1.69967
FBtr0333142	111.103	129.065	146.849	136.756	125.47	115.161	107.793	130.951	147.539	112.537	91.9022	113.344
FBtr0346514	0	0	0	0	0	0	0.0361807	0	0	0	0	0.0395085
FBtr0076232	0.42628	0.260331	0.113345	0.198712	0.131155	0	0.640211	0.40599	0.109977	0.180648	0.23889	0
FBtr0076301	9.57545	6.90795	10.5368	5.9814	6.89857	4.94709	8.24518	6.44745	6.19555	7.00701	7.18945	8.26159
FBtr0076302	43.1385	54.3724	51.6682	50.0313	59.1465	49.4557	45.7616	56.0932	59.261	46.7189	52.4823	47.6506
FBtr0076303	0.000889089	0	0	0.00061931	0	0.000808879	0.0010454	0	0	0.000905768	0.00915434	0.000815092
FBtr0072802	0	0	0	0.105525	0	0	0.268877	0.144254	0.35044	0.314259	0	0
FBtr0334081	0.0606171	0.555691	0.338727	0	0.223967	0	0.220342	0.153784	0	0.140058	0.0679898	0.132645
FBtr0077871	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333008	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073942	1.23114	1.52157	1.89132	1.53933	1.31574	1.35477	1.42303	1.56961	1.53948	1.37571	1.13996	1.61403
FBtr0308337	0.10855	0.0990515	0.0816657	0.0940383	0.000174922	0.117167	0.107507	0.0989536	0.0823996	0.0945983	0.111315	0.00109328
FBtr0346088	0	0	0	0	6.16705e-05	0	0	0	0	0	0	0
FBtr0078836	1.81423	2.48417	2.26978	2.7775	2.78509	2.10714	2.0268	2.32809	3.31091	2.12035	2.86819	2.92313
FBtr0084921	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339972	0.350298	0.451071	0.71896	0.378344	0.253071	0.296419	0.533178	1.01443	0.441119	0.121608	0.471276	0.404476
FBtr0347006	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334742	12.74	14.0545	15.6481	14.1819	15.6752	15.2197	16.5945	15.5302	15.4709	14.5253	17.0161	14.7979
FBtr0083295	7.16704	4.01309	3.07023	2.83701	6.73785	2.41326	4.7928	7.58434	3.28942	2.81223	0.000278162	4.06306
FBtr0110910	0	0.726622	0	1.48824	0	0.853816	1.58245	0	0.612674	0	3.81385	0
FBtr0089939	4.19003	5.96803	3.83102	1.99812	2.83582	3.7308	2.55757	3.43402	5.86617	1.04856	0.97072	2.0344
FBtr0089938	15.7901	13.0059	16.1999	18.9656	13.6757	21.8536	19.63	18.4934	14.015	21.8741	23.8319	16.416
FBtr0110897	8.43253	5.38319	3.41956	3.2543	3.44187	3.31593	6.4095	6.24155	3.87977	4.50427	3.76996	2.4022
FBtr0339489	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0433531	9.8763	8.24122	7.34686	7.80601	6.94393	6.59806	12.2297	9.13005	6.98163	5.50836	9.40032	7.97002
FBtr0081512	989.235	878.96	891.841	955.901	775.474	868.893	992.66	900.066	969.783	877.479	961.988	854.423
FBtr0332001	8.9201	6.62084	7.86435	10.1468	5.49885	7.79619	8.98659	6.81834	7.00843	6.2506	10.7177	4.6611
FBtr0332002	24.2469	26.3436	28.9191	45.6728	25.1442	32.1939	33.778	32.3601	33.918	32.7936	22.2969	38.2997
FBtr0074075	4.01357	4.50829	2.89663	2.77672	4.49847	3.48055	3.7315	3.71635	3.18039	3.28023	3.51666	3.69162
FBtr0100010	10.072	8.66122	9.23602	8.39108	8.49389	5.80304	4.74302	7.99829	9.3755	8.08188	6.71808	5.85538
FBtr0307394	0	1.98443	0.998155	1.47442	1.33859	2.13014	5.01468	0.577402	0.885848	1.70637	1.49762	1.53446
FBtr0078154	48.354	91.3782	56.0971	45.5293	40.769	36.8447	37.2987	59.9274	52.9442	51.025	23.3609	42.9739
FBtr0078153	0.136483	0.0865398	0.0209743	0.117221	0.0244304	0.0141262	0.0713009	0.108173	0.127132	0.034931	0.0439624	0.0128301
FBtr0078155	1.1662	0.291947	0.142768	1.13506	0.185179	0.12842	0.725938	0.567946	0.82751	0.271208	0.683989	0.106286
FBtr0100379	251.294	201.939	214.79	266.763	177.352	191.18	223.898	202.567	213.301	229.636	214.395	199.484
FBtr0084924	0	0	0	0	0	0	0	0	0	0	0.203262	0
FBtr0080182	298.241	380.825	319.792	242.49	266.059	307.603	391.641	367.949	301.457	272.112	218.543	312.641
FBtr0080183	0	0.547861	0.934733	1.6492	0.546207	0	2.71729	0	0	0	0.661716	0.639599
FBtr0100584	1.84973	1.5222	1.62418	1.07434	1.4908	1.21732	1.15297	1.41101	1.75635	1.23471	0.939152	1.15049
FBtr0305260	56.7096	40.3397	58.6497	81.7086	51.5587	69.0854	69.2277	37.259	54.4865	65.4532	73.8641	70.2102
FBtr0332029	117.446	40.803	23.4794	0.937802	21.4687	0	70.6706	60.3288	31.8128	21.4362	12.5201	1.03589
FBtr0113176	1.35252	0.947992	1.41274	1.19152	0.958855	0.543709	1.18925	1.47787	0.932847	1.00862	0.833239	0.849796
FBtr0347065	1.06434	0.837376	0.33223	0.200256	0.236345	0.724298	0.89994	0.501478	0.129026	0.169395	0.430385	0.575367
FBtr0084920	0	0	0	0	0	0	0	0	0	0.0529493	0	0
FBtr0075705	21.5105	20.4174	19.9168	17.2949	18.2731	16.9201	21.5583	22.8184	20.1734	16.4125	18.6675	20.7594
FBtr0075706	2.34613	1.15093	2.64885	1.09439	2.67791	2.34279	0.935743	1.717	1.54511	1.55578	4.09716	0.80337
FBtr0075708	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075707	1.32641	0.81511	0	1.16415	0	0.0473414	2.04442	0	1.10817	0.254902	0.000622463	2.11291
FBtr0075704	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075703	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100444	0.139865	0.32676	0	0	0	0	0	0	0.0722212	0	0.102852	0.177163
FBtr0100445	7.90376	5.31069	7.63773	7.19092	9.55607	9.80693	10.35	6.5621	7.88145	11.5909	15.094	8.30858
FBtr0333045	3.02203	1.83695	3.03943	5.13299	2.53901	3.65414	1.86776	2.38858	2.37146	1.41553	2.58683	2.61892
FBtr0333046	0.878812	0.881839	0.00993516	0	0.00297479	0	0.283223	0.429273	0	0.901541	0.000703098	0
FBtr0100354	28.1901	29.8587	31.9732	31.4444	29.0404	30.1311	27.721	27.5675	35.8449	31.0925	32.5831	27.3124
FBtr0079502	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079501	0	0	0	0	0	0	0.0155303	0	0	0	0	0
FBtr0083528	3.46806	5.17047	5.31356	3.24894	5.06762	5.32577	6.66953	6.37083	5.10336	5.27139	5.01436	6.01387
FBtr0347216	0.960557	1.09947	0.192398	1.12089	1.32948	1.54386	0.241483	0.914938	0.928765	0.408041	1.07746	0.526339
FBtr0074350	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307538	31.2245	34.6009	33.9027	30.5747	32.8497	27.1971	39.0838	32.4469	37.5042	32.7583	35.3178	30.1331
FBtr0100012	23.1174	18.7229	21.7781	25.7785	21.3074	28.976	20.9687	18.973	17.7885	24.0232	23.0526	24.6735
FBtr0100013	27.7262	30.3524	25.0352	34.7598	36.1075	38.7882	33.5484	30.507	29.607	29.8986	33.495	40.4048
FBtr0346107	1.01194	0.164953	0.742335	1.81631	1.04055	0.801762	0.690462	0.170954	0.639114	1.18946	2.40479	0.400987
FBtr0077567	22.6846	20.6934	63.3499	62.6308	58.5868	33.1375	13.4012	29.6393	52.477	65.8424	61.1084	28.6945
FBtr0333252	1.4299	6.01008	12.1278	13.8645	15.8062	6.85243	6.77394	1.10347	16.6633	8.90757	11.3517	9.05626
FBtr0333253	25.1337	16.3822	52.7949	89.3343	67.7248	60.9589	31.329	19.478	60.7077	81.1689	73.0793	59.8768
FBtr0333254	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333255	2.49415	1.49947	3.66858	4.46943	5.59085	4.35412	2.06446	1.27521	2.94072	5.102	5.98625	5.78911
FBtr0333256	0.000917162	0	0	0.0129025	0	0	0.00668762	0	0	0	0	0
FBtr0333258	0.395302	0.377391	1.28092	5.50813	2.11489	0.864769	0.399457	0.205796	1.82935	4.66315	1.51104	2.42842
FBtr0333259	0	6.90579	0	0	0	0	0	1.98131	0	0	0	0
FBtr0100654	0	0	0	0.0163533	0	0	0	0	0	0.000258889	0.000236299	0
FBtr0087704	22.0057	23.6063	21.54	19.7093	20.1881	20.8443	21.2899	25.1072	20.7893	21.0962	17.9318	21.0814
FBtr0087703	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100656	0	0.183367	0.416329	0	0	0	0	0	0	0	0	0.289463
FBtr0309888	0	0	0.148565	0	0.108996	0	0	0.130793	0	0	0	0
FBtr0309889	0	0	0.0135714	0.0376966	0	0	0.198087	0	0	0.27878	0.0308807	0
FBtr0309890	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309891	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309892	0	0	0	0	0.300276	0	0	0	0.37776	0.504571	0.760351	0.757298
FBtr0309893	1.04268	0	0	0.544402	1.59128	0	0.000375609	0.736012	0.885975	0	0.962943	0
FBtr0301395	0	0	0	0	0	0	0	0	0	0	0	0.180315
FBtr0306635	0.414756	0.136188	0.124258	0.185452	0	0.247137	0	0.083196	0.0574684	0	0.149553	0.00564651
FBtr0078071	8.71352	10.0331	11.4372	9.83379	14.1485	13.0826	11.9133	10.8227	12.0408	10.8762	11.358	16.028
FBtr0310023	0.512914	0.335107	0.188362	0.82102	0.362483	0.495177	0.499041	0.240952	0.14411	0.16167	0.888049	0.215474
FBtr0078122	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078121	8.14402	3.91175	6.13833	13.1634	3.18108	6.62984	6.83067	3.85806	6.50204	5.31583	16.4292	3.41027
FBtr0078123	0.465067	0.434956	0.969665	0.712493	1.91891	1.62512	0.438325	0.805595	0.631232	1.13032	1.16616	1.69951
FBtr0332336	9.76249	4.38412	5.42797	6.33615	5.04985	7.27467	4.36657	3.71364	6.25848	7.01009	8.72777	8.94507
FBtr0332337	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306341	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330652	0.86641	1.37951	1.19101	0.802866	0.991769	0.891862	0.450736	0.972769	0.999533	0.886653	0.912194	1.0989
FBtr0330653	17.0889	28.487	26.601	16.6217	24.3943	20.8044	18.9698	30.0397	25.258	23.1805	14.1093	27.9407
FBtr0089290	9.49087	2.85538	4.30052	0.00640721	0.00295059	4.58391	0.00300227	1.81984	1.85206	1.66793	1.86023	3.53106
FBtr0089289	1.32065	0	0.771782	1.06423	1.66374	1.53263	0	1.87428	0.543678	0.606703	1.62887	2.8546
FBtr0089288	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100447	0	3.72161	0	0	3.78439	0.043398	0.00949848	0.315048	0	0	0	0
FBtr0100448	15.9987	18.6675	30.7079	21.2941	22.7944	16.3794	27.2337	20.4914	29.6705	27.1767	19.1301	22.3286
FBtr0329933	1.44517	0.00898479	0.00824171	10.0148	0.000567784	3.8688	2.86096	0.00174502	6.98834	2.01439	14.168	0.0322922
FBtr0336949	0.0503913	0	0	0.0341055	0.0345556	0	0.0395848	0	0.0853895	0.0302301	0	0
FBtr0079532	179.221	114.958	155.616	146.575	167.403	194.251	173.957	140.674	148.648	159.108	235.272	191.811
FBtr0343382	2.79831	5.05286	1.1043	1.30503	5.11577	2.98301	5.59287	1.96505	0.534325	2.36944	3.97073	4.52491
FBtr0077376	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100560	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0087787	2.31311	4.4203	1.84601	1.88024	3.25413	1.57373	3.56874	0.7511	0	2.34164	3.41723	1.59586
FBtr0087786	94.5505	123.246	109.106	90.5492	84.7594	89.1061	84.5772	125.381	107.864	102.402	69.2778	95.291
FBtr0087788	0	0.860656	0	0	1.01773	0	2.10261	0.576672	1.16534	0	0.56814	1.22463
FBtr0300890	8.17732	4.90738	3.93976	4.78855	4.53548	5.07156	4.4372	3.62001	4.32132	4.65088	4.13042	5.94122
FBtr0078190	0.498111	1.15643	0	0	0	0	0.643065	0	1.23238	0	0	0.724766
FBtr0078186	8.76481	7.25627	7.84641	4.53931	7.46788	3.92697	7.91161	6.16664	4.41107	6.16353	3.44497	5.12402
FBtr0078188	2.44554	3.07379	2.66091	0.9921	1.41698	1.84443	2.47883	2.31637	2.81953	1.62447	0	3.56851
FBtr0078189	0	0.322082	0.512782	0	0.482116	0.241648	0.334533	0.315136	0.202722	0.631338	0	0
FBtr0078187	18.926	15.5027	13.2099	17.2378	12.6297	17.5134	17.1391	16.5229	14.5478	14.529	19.0352	16.4284
FBtr0307392	0	0	0	0	0	0.528155	0	0	0	0	0	0
FBtr0307393	0.00053471	0	0	1.16387	0	0	0.000900862	0	0	0	1.82124	0
FBtr0100014	11.5874	12.3001	8.88259	7.07164	7.77581	7.7451	8.98409	11.5277	8.96844	7.71452	7.12676	8.50471
FBtr0114559	2.10254	0	0.647766	0.000820681	2.22104	0.00213832	2.13259	0.778222	1.74677	2.62657	0.00122569	0.00310057
FBtr0114560	7.99364	16.0607	12.508	7.06622	13.4107	22.8927	17.4408	11.6823	4.9604	12.1131	16.1316	26.6117
FBtr0114561	25.0852	27.2388	28.1551	26.7347	34.5745	22.3774	21.7056	33.1092	31.4147	18.4832	13.7142	18.0339
FBtr0340083	2.33674	3.11884	1.8942	2.64643	3.08856	1.39392	1.12644	1.82807	2.53441	1.8618	2.67565	2.2046
FBtr0072678	0	0.439491	1.02053	0.74548	0.885665	0.685255	0.960713	0.304618	0.123776	0.406625	0.179242	0.349692
FBtr0081770	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113202	31.2474	40.7248	43.8788	39.0608	40.065	28.5423	40.6848	44.9039	50.3763	36.2873	41.8336	35.5315
FBtr0113203	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300826	4.46167	4.01496	4.53051	3.45158	3.17959	3.0078	3.47048	5.39609	3.72323	4.9256	3.79901	3.28233
FBtr0300827	0	0	0	0	0.0231918	0	0	0	0	0	0	0
FBtr0333827	0	0.184996	0	0	0.091109	0	0	0	0	0	0	0
FBtr0333828	0.669356	0.356713	0.4114	0.216348	0.36465	0.381317	0.556331	0.287239	0.438364	0.288515	0.679489	0.416113
FBtr0333829	22.6669	17.3125	15.1482	18.8464	15.5788	15.1813	22.724	17.3102	15.2403	16.4068	23.1407	12.9823
FBtr0077420	0.134085	0	0.32087	0.250017	0.123763	0	0.134251	0.383108	0.726453	0.340932	0.150284	0
FBtr0080674	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080932	389.478	729.185	637.673	514.035	393.403	345.337	328.83	555.001	530.312	497.537	153.129	406.786
FBtr0331931	107.895	30.5544	52.7089	102.563	40.4353	63.5817	82.8125	37.2504	41.4872	68.6534	89.3518	59.2357
FBtr0075549	0	0.570347	0	0	0	0	0	0	0.160647	0.175916	0	0
FBtr0100446	2.67528	2.65494	2.76328	2.25436	2.8809	2.35148	2.55839	2.62961	2.01752	1.99128	2.69095	2.66246
FBtr0085384	14.7462	46.7634	18.7277	11.6015	34.8598	14.305	16.6096	43.3822	30.276	21.4634	12.4135	35.7148
FBtr0100482	61.222	25.5065	49.2892	49.1285	18.0838	30.7158	51.8596	18.5907	27.4328	35.7383	32.2613	12.3115
FBtr0100483	0.00503167	0.00123893	0.00107738	0.00724836	0.00418505	0.00180799	0.0081811	0.00170337	0.00192884	0.00678889	0.0019048	0.00612488
FBtr0070255	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070256	17.0613	15.9751	13.7245	14.607	13.2194	13.0254	13.8584	14.3726	13.3769	12.1386	13.2511	14.1347
FBtr0100198	0	0.21249	0	0	0	0	0	0	0.187955	0	0	0
FBtr0070177	45.5887	59.2206	52.3417	39.137	47.3845	45.5657	50.6134	61.613	54.0494	45.9744	43.9471	58.1645
FBtr0070176	0.577834	0	0	0.00423485	0	1.39789	0.00226208	0	0.545549	0.946528	0.616102	0
FBtr0070178	17.0102	13.7876	13.0441	15.1606	15.1525	16.599	18.9963	15.7699	14.7101	13.7944	17.6572	18.1332
FBtr0302884	0.0194737	0.0671178	0.0147156	0	0.069116	0.0200658	0.0186541	0	0	0.0304663	0.0397916	0.019385
FBtr0305651	2.03264	1.3714	0.534242	1.09092	1.17942	0.00290197	2.3108	1.02569	0.46687	0.00316466	0	1.22464
FBtr0305652	0	0	0	0	0	0	0	0.00295588	0.0650812	0	0	0
FBtr0336687	0	0.107065	0.479658	0	0	0	0	0	0	0	0.824906	0
FBtr0085612	30.8231	63.3582	20.689	6.65849	1.38783	2.81869	10.9143	63.7239	51.786	1.91153	19.8013	445.083
FBtr0077005	0	0.093922	0	0.0477941	0	0.164749	0	0.0488241	0	0	0.172373	0.112097
FBtr0077006	0	0	0	0.0472383	0	0.0542777	0	0	0.156864	0	0	0.110794
FBtr0083277	7.27073	3.07404	3.79212	4.82321	4.25894	3.74456	5.1798	5.59299	4.11233	5.5698	3.76114	3.05742
FBtr0070133	0.517511	0	0	0	0	0.367983	0	0	0	0	0	0
FBtr0070132	0.00106651	0	0	0.000129416	0	0	0	0	0	0	0	0
FBtr0070130	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070131	4.36004	5.10914	3.68306	5.24069	5.10113	4.66106	5.61472	5.19793	5.34901	6.01247	5.71318	4.34335
FBtr0340195	2.22267	1.58146	3.41684	2.16378	1.52057	1.52981	1.71657	1.02996	1.97957	1.45532	0.99392	1.82578
FBtr0340196	0.000182687	0	0	0	0	0.000168083	0	0	0	0.000490072	0	0.000445953
FBtr0340197	0.385711	0.161354	0.00072827	0.471194	0.000176748	0.745585	0.00152575	0.209748	0.00434206	0.393913	0.69176	0.218654
FBtr0302259	0.542695	0.269777	0.117385	0.276713	0.0600149	0.081996	0.143633	0.290196	0.330976	0.570185	0.500081	0.589579
FBtr0302260	0	0	0	0.000173651	0	0.000138535	0	0	0	0	0.0182742	0.000221015
FBtr0308065	124.572	113.079	103.509	158.108	112.814	146.164	123.22	128.256	108.532	136.35	200.048	157.935
FBtr0343418	7.88225	8.44349	7.26664	8.52336	6.33499	6.8474	7.40793	7.73808	6.68224	8.07773	6.28558	5.97141
FBtr0083585	3.50081	2.90722	3.35117	1.58102	3.43953	4.57192	5.90396	2.77063	3.32999	2.30223	6.72144	2.39171
FBtr0330042	17.7631	12.9217	10.2718	10.0782	14.6941	11.0941	13.7207	13.0821	10.4982	9.23454	13.035	14.49
FBtr0089869	4.12637	4.97854	4.20878	4.25569	2.52329	3.64255	3.25463	4.45234	3.44297	4.08036	5.39739	3.68235
FBtr0089870	24.5294	14.5571	13.5234	17.0492	18.4835	14.7182	18.1252	15.5212	12.9552	14.3497	14.6971	11.2935
FBtr0305177	1.22598	1.75193	0.438483	0.703899	0.75066	1.36586	2.37201	0.746998	0.830632	1.21162	0	1.45685
FBtr0085640	1.40078	1.06933	0	0.65298	0	0.50019	0.467504	2.44586	2.16835	0	0.261669	1.78676
FBtr0082621	28.7098	36.1542	32.8459	35.0023	38.9936	47.2392	31.1705	31.1429	34.3513	38.462	35.7715	42.6831
FBtr0083369	0	0	0.0696327	0	0.0402872	0	0	0	0.0675639	0.0369932	0.293521	0.0477205
FBtr0083315	7.64657	0.00426275	7.31103	0.141984	0.413467	5.3509	8.42415	0.00286875	5.91103	3.21117	2.11064	0.019925
FBtr0100643	9.68262	7.87337	0.174954	6.72575	8.41506	6.22006	6.71175	6.9555	6.26684	5.21504	9.01614	10.6537
FBtr0337017	4.7167	11.2524	10.3967	10.8778	8.77876	7.92431	5.46772	12.5163	6.22463	9.26415	7.85239	11.0042
FBtr0472540	0	0	0	0	0	0	0	0	0	0	0.586004	0
FBtr0472541	1.51839	1.74385	2.66868	2.06132	1.7972	1.29478	1.63022	1.95721	1.47295	2.17836	3.4745	1.04946
FBtr0089490	4.11635	0.707673	0.375698	0.0539817	5.25297	0.227332	7.10308	7.13238	1.12719	5.52792	1.50164	0
FBtr0089492	5.81085	5.22775	5.70434	5.82152	5.21014	5.03375	5.0787	6.18477	7.17443	4.99199	4.82572	4.27466
FBtr0089491	13.6589	2.21144	7.72795	10.942	0	5.68319	8.41834	0	9.21085	0.0805261	8.8156	6.95242
FBtr0300290	4.22924	9.95389	7.93893	7.4947	1.97577	0.00674242	0	5.1774	4.0997	0	0	0
FBtr0300291	5.7763	1.40049	2.29725	1.6628	1.10214	7.62276	4.42021	1.68232	5.07633	2.17876	5.98931	6.18485
FBtr0301773	1.20767	2.26114	1.82866	1.471	0.583199	0.898798	1.01965	0.520612	1.01435	0.556554	0	0.852218
FBtr0308349	0.0348173	11.2683	5.81762	2.49923	9.23911	6.53725	1.86502	10.9307	1.79638	11.6537	4.55098	5.41031
FBtr0346814	0.128257	0.174149	0.0104294	0.00111076	0.16848	0.0221651	0.0759057	0.355795	0.117262	0.112793	0.103732	0
FBtr0085043	0	0	0	0	0	0	0	0	0	0	0	0.0730144
FBtr0332175	1.169	8.62987e-05	0.358387	0.672115	0.994287	1.25028	0.788098	0.466752	1.11555	0.613209	2.76589	1.77627
FBtr0332176	1.77104	3.08497	2.74414	1.81354	2.25564	2.0352	2.98305	3.31988	1.59571	2.429	0.484671	0.962467
FBtr0290212	0.500159	0.245119	0.199766	0.104792	0.244896	0.113119	0	0.212848	0.480467	0.209363	0.18021	0.259859
FBtr0330120	0	0.315105	0	0	0	0	0	0	0	0	0	0
FBtr0304844	0.339344	0	0.822297	0.292221	0.575753	0.540859	0.255626	0.302387	0.370916	0.663754	0.244893	0.538333
FBtr0304845	0	0.521971	0	0	0.210285	0	0	0.667749	0	0	0	0
FBtr0304846	8.30808	9.38563	9.77793	10.5342	10.8908	11.8848	9.25056	8.84196	11.4963	11.0237	12.6322	11.8697
FBtr0347149	1.54101	0.95312	0.630389	0.735097	0.305872	0.592928	1.01742	1.17216	0.665772	0.613966	1.96126	0.515116
FBtr0100020	232.996	124.684	147.121	147.791	158.387	149.557	275.593	121.404	157.386	154.736	203.055	127.626
FBtr0310435	0.682853	0.681817	0.204425	0.484752	0.409336	0.441324	0.309087	0.15191	0.464245	0.842825	0.302296	0.467071
FBtr0310436	14.8318	10.1713	11.5777	15.4036	9.80108	11.2781	13.037	9.05906	12.7075	11.8286	17.9301	12.7123
FBtr0310437	0	0	0	0	0	0	0	0	0	0	0	0
