#GOIgroup	motifID	motifSymbol	N	K	n	k	BG	pval	rank	qval	youngMedianExpression	enrichmentScore	youngExpr	oldExpr
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0027339	jim_SANGER_2.5	15016	11998	35	0	0.799014384656	NO_TEST	NO_TEST	NO_TEST	57.15295	2.02913880547	57.15295	48.83545
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0029822_2	CG12236_SOLEXA_5	15016	7591	35	0	0.5055274374	NO_TEST	NO_TEST	NO_TEST	8.972035	2.02913880547	8.972035	8.299395
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003028	ovo_FlyReg	15016	3745	35	9	0.249400639318	0.37042881603419	145	0.40605654179256373	6.354845	2.02913880547	6.354845	7.14082
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003964	usp_SANGER_5	15016	6708	35	16	0.446723494939	0.382381403293345	149	0.4081992049056465	6.19056	2.02913880547	6.19056	7.38365
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004859_2	ci_SOLEXA	15016	10619	35	0	0.707179009057	NO_TEST	NO_TEST	NO_TEST	14.21735	2.02913880547	14.21735	16.29825
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0259172	rn_SANGER_10	15016	10202	35	0	0.679408630794	NO_TEST	NO_TEST	NO_TEST	7.809825	2.02913880547	7.809825	6.31129
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0036126_2	Xrp1_CG6272_SANGER_5	15016	7156	35	20	0.476558337773	0.09771386432026948	61	0.25629866051218225	35.9973	2.02913880547	35.9973	86.83805
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0242.1	Bgb::run	15016	8467	35	0	0.563865210442	NO_TEST	NO_TEST	NO_TEST	16.06565	2.02913880547	16.06565	15.3463
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0259172_2	rn_SOLEXA_5	15016	10285	35	0	0.684936068194	NO_TEST	NO_TEST	NO_TEST	7.809825	2.02913880547	7.809825	6.31129
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0002521_3	pho_SOLEXA_5	15016	10720	35	0	0.713905167821	NO_TEST	NO_TEST	NO_TEST	38.24535	2.02913880547	38.24535	36.19635
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0002521_2	pho_SANGER_10	15016	10286	35	0	0.685002663825	NO_TEST	NO_TEST	NO_TEST	38.24535	2.02913880547	38.24535	36.19635
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000567_2	Eip74EF_SANGER_5	15016	6438	35	14	0.428742674481	0.5653894287513228	NO_TEST	NO_TEST	9.362435	2.02913880547	9.362435	8.72715
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000097	aop_SANGER_10	15016	8604	35	0	0.572988811934	NO_TEST	NO_TEST	NO_TEST	32.6872	2.02913880547	32.6872	35.652
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0011701	Repo_Cell	15016	10709	35	0	0.713172615876	NO_TEST	NO_TEST	NO_TEST	21.08015	2.02913880547	21.08015	26.51215
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0032223	GATAd_SANGER_5	15016	5640	35	17	0.375599360682	0.06577163834063793	49	0.20752607534262096	20.6953	2.02913880547	20.6953	25.3746
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000099	Ap_Cell	15016	7033	35	18	0.46836707512	0.23714948835355715	110	0.3423143247417117	29.19525	2.02913880547	29.19525	28.8742
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000504_2	dsx-M_FlyReg	15016	6986	35	17	0.465237080448	0.3389819397163802	133	0.39834040533380427	18.1776	2.02913880547	18.1776	19.4896
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0032651	Oli_da_SANGER_5_1	15016	6575	35	21	0.437866275972	0.01790115665731701	21	0.12746987721077	5.73552	2.02913880547	5.73552	4.93224
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0193.1	schlank	15016	10990	35	0	0.731885988279	NO_TEST	NO_TEST	NO_TEST	13.4402	2.02913880547	13.4402	16.94575
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0086910	l(3)neo38_SANGER_2.5	15016	5932	35	26	0.395045285029	6.474807223659498e-06	2	0.0005179845778927598	32.86025	2.02913880547	32.86025	31.6962
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0037735	CG16899_SANGER_5	15016	11158	35	0	0.743074054342	NO_TEST	NO_TEST	NO_TEST	56.91995	2.02913880547	56.91995	23.0196
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000462_2	dl_FlyReg	15016	9983	35	0	0.664824187533	NO_TEST	NO_TEST	NO_TEST	11.8663	2.02913880547	11.8663	19.15465
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004396	CrebA_SANGER_5	15016	6502	35	17	0.433004794885	0.2110091326491834	103	0.3222501826657258	11.0637	2.02913880547	11.0637	12.82585
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003053_3	peb-F5-7_SOLEXA	15016	8512	35	0	0.566862013852	NO_TEST	NO_TEST	NO_TEST	5.843685	2.02913880547	5.843685	5.76079
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004837	SuH_FlyReg	15016	8717	35	0	0.580514118274	NO_TEST	NO_TEST	NO_TEST	8.39558	2.02913880547	8.39558	9.615365
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0036126	Crc_CG6272_SANGER_5	15016	5402	35	15	0.359749600426	0.15259723179324822	79	0.3055923798503117	35.9973	2.02913880547	35.9973	86.83805
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003567	suHw_FlyReg	15016	10190	35	0	0.678609483218	NO_TEST	NO_TEST	NO_TEST	6.845275	2.02913880547	6.845275	8.226325
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0015664	Dref_FlyReg	15016	8640	35	0	0.575386254662	NO_TEST	NO_TEST	NO_TEST	7.007765	2.02913880547	7.007765	8.61741
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0035144	CG17181_SANGER_5	15016	8438	35	0	0.561933937134	NO_TEST	NO_TEST	NO_TEST	4.24895	2.02913880547	4.24895	7.72111
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0015014_4	tgo_cyc_SANGER_5	15016	5199	35	12	0.346230687267	0.43898632353345524	NO_TEST	NO_TEST	6.57554	2.02913880547	6.57554	6.669515
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0015014_6	tgo_sima_SANGER_5	15016	6083	35	16	0.40510122536	0.21081929905409777	102	0.3222501826657258	6.57554	2.02913880547	6.57554	6.669515
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0015014_7	tgo_tai_SANGER_5	15016	6724	35	16	0.44778902504	0.3872749339212984	151	0.4103575458768725	6.57554	2.02913880547	6.57554	6.669515
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0022.1	dl	15016	8906	35	0	0.593100692595	NO_TEST	NO_TEST	NO_TEST	11.8663	2.02913880547	11.8663	19.15465
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000504	dsx-F_FlyReg	15016	6986	35	17	0.465237080448	0.3389819397163802	132	0.39834040533380427	18.1776	2.02913880547	18.1776	19.4896
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0052830_2	CG32830_SOLEXA_5	15016	5932	35	14	0.395045285029	0.4035765289802158	155	0.416595126689255	13.3105	2.02913880547	13.3105	14.63445
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000462	dl_NBT	15016	7234	35	15	0.481752797017	0.6767084631668283	NO_TEST	NO_TEST	11.8663	2.02913880547	11.8663	19.15465
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004102_2	Oc_SOLEXA	15016	5176	35	14	0.344698987746	0.19171225292345165	97	0.3156835874942521	13.95305	2.02913880547	13.95305	17.28185
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0030532	CG11071_SANGER_5	15016	5846	35	14	0.389318060735	0.37664100551284424	147	0.4081992049056465	88.5246	2.02913880547	88.5246	86.4425
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003507_2	srp_SANGER_5	15016	5506	35	16	0.366675546084	0.10028147753418505	62	0.25879090976563884	7.474715	2.02913880547	7.474715	10.5374
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0237.2	pan	15016	9738	35	0	0.648508257858	NO_TEST	NO_TEST	NO_TEST	194.9415	2.02913880547	194.9415	142.584
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0026.1	Eip74EF	15016	5798	35	12	0.386121470432	0.6330870438950558	NO_TEST	NO_TEST	9.362435	2.02913880547	9.362435	8.72715
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0039905	CG2052_SANGER_2.5	15016	11583	35	0	0.771377197656	NO_TEST	NO_TEST	NO_TEST	18.78805	2.02913880547	18.78805	17.2718
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000210	br-Z1_FlyReg	15016	7982	35	0	0.531566329249	NO_TEST	NO_TEST	NO_TEST	14.4025	2.02913880547	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0038787_2	CG4360-F1-3_SOLEXA	15016	7827	35	0	0.521244006393	NO_TEST	NO_TEST	NO_TEST	8.787295	2.02913880547	8.787295	10.79195
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0035481	CG12605_SANGER_10	15016	8256	35	0	0.549813532232	NO_TEST	NO_TEST	NO_TEST	83.94435	2.02913880547	83.94435	61.45405
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000054_2	Adf1_SANGER_5	15016	10909	35	0	0.726491742142	NO_TEST	NO_TEST	NO_TEST	32.45955	2.02913880547	32.45955	33.25305
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0002723	Met_Clk_SANGER_5	15016	5059	35	19	0.336907298881	0.0036678169388129037	12	0.04392890917612148	10.42725	2.02913880547	10.42725	10.5019
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0037206	CG12768_SANGER_5	15016	7899	35	0	0.526038891849	NO_TEST	NO_TEST	NO_TEST	6.183075	2.02913880547	6.183075	7.771485
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0533.1	su(Hw)	15016	9800	35	0	0.652637187001	NO_TEST	NO_TEST	NO_TEST	6.845275	2.02913880547	6.845275	8.226325
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_19	lola-PD_SOLEXA	15016	8540	35	0	0.568726691529	NO_TEST	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_18	lola-PC_SOLEXA	15016	10494	35	0	0.698854555141	NO_TEST	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_15	lola-PL_SANGER_2.5	15016	10544	35	0	0.702184336708	NO_TEST	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_14	lola-PF_SANGER_5	15016	7600	35	0	0.506126798082	NO_TEST	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_17	lola-PA_SOLEXA	15016	6949	35	13	0.462773042088	0.8197032520883212	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_16	lola-PA_SANGER_5	15016	5505	35	13	0.366608950453	0.40162969341389104	154	0.416595126689255	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_11	lola_PK_SANGER_5	15016	4340	35	17	0.289025039957	0.0041210771778805	15	0.04392890917612148	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0259211	grh_FlyReg	15016	8171	35	0	0.54415290357	NO_TEST	NO_TEST	NO_TEST	24.6288	2.02913880547	24.6288	30.0962
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_13	lola-PC_SANGER_5	15016	10060	35	0	0.669952051145	NO_TEST	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005630_20	lola-PF_SOLEXA	15016	8951	35	0	0.596097496004	NO_TEST	NO_TEST	NO_TEST	214.2865	2.02913880547	214.2865	240.502
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0534.1	EcR::usp	15016	8466	35	0	0.563798614811	NO_TEST	NO_TEST	NO_TEST	20.7788	2.02913880547	20.7788	19.36085
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0041092	tai_Clk_SANGER_5	15016	7503	35	18	0.499667021843	0.3662940562737609	143	0.40605654179256373	14.1785	2.02913880547	14.1785	14.85855
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0033288	pdm3_SOLEXA_5	15016	7608	35	0	0.506659563133	NO_TEST	NO_TEST	NO_TEST	11.9522	2.02913880547	11.9522	11.28675
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0025360_2	Optix_SOLEXA	15016	5135	35	17	0.341968566862	0.026467595440817573	26	0.15020378118087646	10.98605	2.02913880547	10.98605	14.15115
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000210_12	br-PL_SOLEXA	15016	3291	35	10	0.219166222696	0.1253371070978288	67	0.2993124945619792	14.4025	2.02913880547	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0531.1	CTCF	15016	10484	35	0	0.698188598828	NO_TEST	NO_TEST	NO_TEST	10.9287	2.02913880547	10.9287	12.4746
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000210_10	br-PA_SOLEXA	15016	7262	35	22	0.483617474694	0.029100894394496337	27	0.15020378118087646	14.4025	2.02913880547	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000210_11	br-PE_SOLEXA	15016	4599	35	14	0.306273308471	0.08515673917925944	59	0.23093352997765268	14.4025	2.02913880547	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003870_5	ttk-PA_SOLEXA	15016	7192	35	24	0.478955780501	0.004088547808550473	13	0.04392890917612148	36.04375	2.02913880547	36.04375	48.8902
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003870_4	ttk-PA_SANGER_5	15016	5689	35	16	0.378862546617	0.12978134737639266	68	0.3018167827462475	36.04375	2.02913880547	36.04375	48.8902
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003870_6	ttk-PF_SOLEXA	15016	8451	35	0	0.562799680341	NO_TEST	NO_TEST	NO_TEST	36.04375	2.02913880547	36.04375	48.8902
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0034945	CG10904_SANGER_5	15016	7143	35	16	0.475692594566	0.5190167747627303	NO_TEST	NO_TEST	14.89375	2.02913880547	14.89375	19.61705
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0034946	CG3065_F1-3_SANGER_2.5	15016	11182	35	0	0.744672349494	NO_TEST	NO_TEST	NO_TEST	6.20443	2.02913880547	6.20443	8.688895
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003870_2	ttk_FlyReg	15016	8893	35	0	0.592234949387	NO_TEST	NO_TEST	NO_TEST	36.04375	2.02913880547	36.04375	48.8902
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0086680_2	vvl_SOLEXA_5	15016	9108	35	0	0.606553010123	NO_TEST	NO_TEST	NO_TEST	22.3631	2.02913880547	22.3631	26.47845
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0042650_2	disco-r-F1-2_SOLEXA	15016	6910	35	21	0.460175812467	0.03355185637207474	34	0.15789108880976346	7.568815	2.02913880547	7.568815	10.31265
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003396_2	shn-F1-2_SOLEXA	15016	8789	35	0	0.585309003729	NO_TEST	NO_TEST	NO_TEST	10.68725	2.02913880547	10.68725	14.76425
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0043457	CG5180_SANGER_5	15016	6859	35	17	0.456779435269	0.30271290240066223	124	0.3905972934202093	10.67235	2.02913880547	10.67235	10.7453
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0205.2	Trl	15016	7757	35	0	0.5165823122	NO_TEST	NO_TEST	NO_TEST	28.13115	2.02913880547	28.13115	33.2023
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0012.1	br(var.3)	15016	9660	35	0	0.643313798615	NO_TEST	NO_TEST	NO_TEST	14.4025	2.02913880547	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004198	Ct_Cell	15016	6034	35	13	0.401838039425	0.5727332318624333	NO_TEST	NO_TEST	30.9745	2.02913880547	30.9745	25.88405
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003896	Tup_Cell	15016	7273	35	16	0.484350026638	0.5600251824115412	NO_TEST	NO_TEST	7.910355	2.02913880547	7.910355	6.57883
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0016.1	usp	15016	6373	35	12	0.424413958444	0.7888178771509449	NO_TEST	NO_TEST	6.19056	2.02913880547	6.19056	7.38365
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0263112	Mitf_SANGER_5	15016	4573	35	14	0.304541822056	0.08161969153126157	58	0.22515776974141125	49.3224	2.02913880547	49.3224	56.2444
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0032651_2	Oli_da_SANGER_5_2	15016	9197	35	0	0.612480021311	NO_TEST	NO_TEST	NO_TEST	5.73552	2.02913880547	5.73552	4.93224
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0032651_3	Oli_da_SANGER_5_3	15016	7539	35	0	0.502064464571	NO_TEST	NO_TEST	NO_TEST	5.73552	2.02913880547	5.73552	4.93224
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0003345	sd_FlyReg	15016	6584	35	12	0.438465636654	0.8340038000828645	NO_TEST	NO_TEST	25.27735	2.02913880547	25.27735	30.8236
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0001323	knrl_SANGER_5	15016	7918	35	0	0.527304208844	NO_TEST	NO_TEST	NO_TEST	3.611775	2.02913880547	3.611775	6.335935
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0000492	Dr_Cell	15016	7533	35	0	0.501664890783	NO_TEST	NO_TEST	NO_TEST	3.29273	2.02913880547	3.29273	6.54043
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004880_3	scrt_SOLEXA_2.5_2	15016	8760	35	0	0.583377730421	NO_TEST	NO_TEST	NO_TEST	67.9172	2.02913880547	67.9172	57.5701
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004880_2	scrt_SOLEXA_2.5_1	15016	9264	35	0	0.616941928609	NO_TEST	NO_TEST	NO_TEST	67.9172	2.02913880547	67.9172	57.5701
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0449.1	h	15016	6143	35	17	0.409096963239	0.13704645463454923	72	0.30271739036495915	27.36745	2.02913880547	27.36745	54.3051
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0035849	ERR_SANGER_5	15016	7268	35	17	0.484017048482	0.4243672872916132	160	0.4243672872916132	7.915235	2.02913880547	7.915235	9.572145
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005658	Ets65A_SANGER_10	15016	7266	35	17	0.483883857219	0.4237443914621101	159	0.4243672872916132	7.52015	2.02913880547	7.52015	5.61264
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0005659	Ets98B_SANGER_10	15016	7620	35	0	0.507458710709	NO_TEST	NO_TEST	NO_TEST	22.22865	2.02913880547	22.22865	24.4782
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0037207	Mes2_SANGER_5	15016	9608	35	0	0.639850825786	NO_TEST	NO_TEST	NO_TEST	16.46265	2.02913880547	16.46265	22.935
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0033782_2	sug_SOLEXA_5	15016	8303	35	0	0.552943526905	NO_TEST	NO_TEST	NO_TEST	13.7478	2.02913880547	13.7478	18.80225
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0030532_2	CG11071_SOLEXA	15016	5708	35	15	0.380127863612	0.22048346063800078	106	0.3328052236045295	88.5246	2.02913880547	88.5246	86.4425
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0035625	Blimp-1_NAR	15016	10895	35	0	0.725559403303	NO_TEST	NO_TEST	NO_TEST	34.797	2.02913880547	34.797	34.4608
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0040918	Lag1_Cell	15016	7969	35	0	0.530700586042	NO_TEST	NO_TEST	NO_TEST	13.4402	2.02913880547	13.4402	16.94575
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA1461.1	sv	15016	6669	35	17	0.444126265317	0.25184167548389486	117	0.3443988724566084	15.84955	2.02913880547	15.84955	12.62825
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0011655	Med_FlyReg	15016	11122	35	0	0.740676611614	NO_TEST	NO_TEST	NO_TEST	5.570505	2.02913880547	5.570505	6.478105
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	MA0010.1	br	15016	11197	35	0	0.745671283964	NO_TEST	NO_TEST	NO_TEST	14.4025	2.02913880547	14.4025	10.54955
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0052830	CG32830_SANGER_10	15016	7004	35	9	0.466435801811	0.9908376121611898	NO_TEST	NO_TEST	13.3105	2.02913880547	13.3105	14.63445
DAVID_RLCs_transcriptGroups0.05_Cluster7_locomotor_rhythm_maxBG0.5	FBgn0004618_2	gl_SANGER_5	15016	6608	35	21	0.440063931806	0.019102941214686392	23	0.12746987721077	13.2917	2.02913880547	13.2917	15.8408
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	MA1459.1	M1BP	15016	9532	13	0	0.634789557805	NO_TEST	NO_TEST	NO_TEST	9.016085	1.53732072478	9.016085	11.34435
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	FBgn0014018	Rel_SANGER_5	15016	8140	13	0	0.542088438998	NO_TEST	NO_TEST	NO_TEST	22.72215	1.53732072478	22.72215	46.08365
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	FBgn0035481_2	CG12605_SOLEXA_5	15016	9323	13	0	0.620871070858	NO_TEST	NO_TEST	NO_TEST	83.94435	1.53732072478	83.94435	61.45405
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	FBgn0005630_9	lola-PT_SANGER_5	15016	5236	13	3	0.348694725626	0.7184995286698527	NO_TEST	NO_TEST	214.2865	1.53732072478	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	FBgn0005630_8	lola-PW_SANGER_5	15016	8586	13	0	0.57179009057	NO_TEST	NO_TEST	NO_TEST	214.2865	1.53732072478	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	FBgn0005630_5	lola-PD_SANGER_5	15016	8983	13	0	0.598228556207	NO_TEST	NO_TEST	NO_TEST	214.2865	1.53732072478	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster10_Metallopeptidase_catalytic_domain_maxBG0.5	FBgn0005630_4	lola-PY_SANGER_2.5	15016	5470	13	4	0.364278103356	0.5431183012279361	NO_TEST	NO_TEST	214.2865	1.53732072478	214.2865	240.502
